LESTE,NORTE,ANOM
551500,9857500,39.7318382263184
552000,9857500,38.2822532653809
552500,9857500,36.811336517334
553000,9857500,35.2895622253418
553500,9857500,33.6358489990234
554000,9857500,31.7620544433594
554500,9857500,29.7580986022949
555000,9857500,27.9011001586914
555500,9857500,27.9229583740234
556000,9857500,27.8294372558594
556500,9857500,27.4432563781738
557000,9857500,26.938850402832
557500,9857500,26.4680137634277
558000,9857500,25.9914665222168
558500,9857500,25.5535469055176
559000,9857500,25.2099723815918
559500,9857500,25.0086250305176
560000,9857500,24.8461418151855
560500,9857500,24.6559448242188
561000,9857500,24.4616775512695
561500,9857500,24.4025001525879
562000,9857500,24.6768913269043
562500,9857500,25.136962890625
563000,9857500,25.6743659973145
563500,9857500,26.2514762878418
564000,9857500,26.8634414672852
564500,9857500,27.4053802490234
565000,9857500,27.9755363464355
565500,9857500,28.9593200683594
566000,9857500,30.2719802856445
566500,9857500,31.6691436767578
567000,9857500,32.980541229248
567500,9857500,33.9157028198242
568000,9857500,34.8641204833984
568500,9857500,35.8137092590332
569000,9857500,36.6962623596191
569500,9857500,37.398754119873
570000,9857500,37.8491401672363
570500,9857500,38.0207862854004
571000,9857500,38.2143020629883
571500,9857500,38.4016304016113
572000,9857500,38.5572547912598
572500,9857500,38.7520408630371
573000,9857500,39.0907669067383
573500,9857500,39.5824546813965
574000,9857500,40.0809745788574
574500,9857500,40.5140724182129
575000,9857500,40.8595008850098
575500,9857500,41.1167755126953
576000,9857500,41.3177528381348
576500,9857500,41.5019645690918
577000,9857500,41.7119636535645
577500,9857500,41.9190063476563
578000,9857500,41.8428001403809
578500,9857500,41.6564064025879
579000,9857500,41.4183616638184
579500,9857500,41.1116676330566
580000,9857500,40.3705902099609
580500,9857500,39.3329849243164
581000,9857500,39.0114212036133
581500,9857500,40.1477699279785
582000,9857500,41.5053367614746
582500,9857500,42.3082847595215
583000,9857500,41.9695625305176
583500,9857500,41.4302978515625
584000,9857500,41.142276763916
584500,9857500,40.9463996887207
585000,9857500,40.6412353515625
585500,9857500,39.741138458252
586000,9857500,38.6755828857422
586500,9857500,37.762638092041
587000,9857500,36.9808769226074
587500,9857500,36.2937049865723
588000,9857500,35.5771217346191
588500,9857500,34.6537857055664
589000,9857500,33.379955291748
589500,9857500,31.7232971191406
590000,9857500,30.0422286987305
590500,9857500,28.5046768188477
591000,9857500,26.9878845214844
591500,9857500,25.2630157470703
592000,9857500,23.1632919311523
592500,9857500,21.034854888916
593000,9857500,18.8539772033691
593500,9857500,16.7245445251465
594000,9857500,14.5842781066895
594500,9857500,12.8445148468018
595000,9857500,11.8795566558838
514000,9858000,18.589973449707
514500,9858000,18.1195487976074
515000,9858000,17.407398223877
515500,9858000,16.6571807861328
516000,9858000,15.9137992858887
516500,9858000,14.9843635559082
517000,9858000,13.9316005706787
517500,9858000,13.6612606048584
518000,9858000,13.432596206665
518500,9858000,13.1705665588379
519000,9858000,12.8905200958252
519500,9858000,12.6591682434082
520000,9858000,13.72580909729
520500,9858000,14.6449699401855
521000,9858000,15.4399948120117
521500,9858000,16.3544883728027
522000,9858000,17.5150756835938
522500,9858000,19.0652160644531
523000,9858000,21.0080718994141
523500,9858000,23.1193923950195
524000,9858000,25.6928100585938
524500,9858000,28.7011337280273
525000,9858000,30.9157524108887
525500,9858000,31.2035369873047
526000,9858000,30.0386047363281
526500,9858000,28.7198295593262
527000,9858000,27.8553886413574
527500,9858000,26.9156074523926
528000,9858000,26.398380279541
528500,9858000,26.6864929199219
529000,9858000,27.7603874206543
529500,9858000,28.7102890014648
530000,9858000,29.1164703369141
530500,9858000,30.8964996337891
531000,9858000,32.5449256896973
531500,9858000,34.0397567749023
532000,9858000,35.438045501709
532500,9858000,36.7682151794434
533000,9858000,37.7512969970703
533500,9858000,37.9589767456055
534000,9858000,37.6812553405762
534500,9858000,37.1657524108887
535000,9858000,36.760856628418
535500,9858000,36.9906692504883
536000,9858000,38.7790832519531
536500,9858000,40.653980255127
537000,9858000,42.5771598815918
537500,9858000,44.684700012207
538000,9858000,46.7263145446777
538500,9858000,45.4419212341309
539000,9858000,44.5646133422852
539500,9858000,43.1946907043457
540000,9858000,42.4342308044434
540500,9858000,42.3417663574219
541000,9858000,42.556095123291
541500,9858000,42.9376258850098
542000,9858000,43.4731864929199
542500,9858000,44.190299987793
543000,9858000,44.9789237976074
543500,9858000,45.5848846435547
544000,9858000,45.8551826477051
544500,9858000,45.8790740966797
545000,9858000,45.9414672851563
545500,9858000,46.0215950012207
546000,9858000,45.9433860778809
546500,9858000,45.757194519043
547000,9858000,45.6383056640625
547500,9858000,45.7427940368652
548000,9858000,45.918025970459
548500,9858000,45.9723014831543
549000,9858000,45.8307342529297
549500,9858000,44.8323974609375
550000,9858000,43.9209136962891
550500,9858000,43.2663536071777
551000,9858000,42.6512336730957
551500,9858000,41.6753273010254
552000,9858000,40.4062995910645
552500,9858000,38.9392547607422
553000,9858000,37.3454666137695
553500,9858000,35.6826553344727
554000,9858000,33.7791519165039
554500,9858000,31.8500823974609
555000,9858000,30.2511405944824
555500,9858000,29.6170921325684
556000,9858000,29.0578269958496
556500,9858000,28.2452545166016
557000,9858000,27.3871192932129
557500,9858000,26.8220024108887
558000,9858000,26.3600578308105
558500,9858000,25.9447593688965
559000,9858000,25.5971870422363
559500,9858000,25.3321075439453
560000,9858000,25.1173477172852
560500,9858000,24.9802322387695
561000,9858000,24.8787498474121
561500,9858000,24.8474731445313
562000,9858000,24.9400863647461
562500,9858000,25.1729507446289
563000,9858000,25.4790115356445
563500,9858000,25.8779716491699
564000,9858000,26.2522201538086
564500,9858000,26.411247253418
565000,9858000,26.669864654541
565500,9858000,27.722957611084
566000,9858000,29.1646385192871
566500,9858000,30.6425399780273
567000,9858000,32.0534400939941
567500,9858000,33.400691986084
568000,9858000,34.8033180236816
568500,9858000,36.2624855041504
569000,9858000,37.556022644043
569500,9858000,38.6590538024902
570000,9858000,39.475944519043
570500,9858000,39.6251068115234
571000,9858000,39.6127128601074
571500,9858000,39.5508880615234
572000,9858000,39.4482116699219
572500,9858000,39.4219284057617
573000,9858000,39.5824813842773
573500,9858000,40.1251373291016
574000,9858000,40.6680564880371
574500,9858000,41.099308013916
575000,9858000,41.4047317504883
575500,9858000,41.6049880981445
576000,9858000,41.7486991882324
576500,9858000,41.857120513916
577000,9858000,41.9548988342285
577500,9858000,42.017635345459
578000,9858000,41.9073066711426
578500,9858000,41.6218757629395
579000,9858000,41.1228981018066
579500,9858000,40.3411407470703
580000,9858000,39.0863037109375
580500,9858000,37.7519493103027
581000,9858000,36.9056701660156
581500,9858000,38.4618835449219
582000,9858000,39.804615020752
582500,9858000,40.3502006530762
583000,9858000,40.1478233337402
583500,9858000,39.7878227233887
584000,9858000,39.5667304992676
584500,9858000,39.3336448669434
585000,9858000,39.0200538635254
585500,9858000,38.3907928466797
586000,9858000,37.5448532104492
586500,9858000,36.872989654541
587000,9858000,36.2298011779785
587500,9858000,35.5986709594727
588000,9858000,34.9304237365723
588500,9858000,34.0643005371094
589000,9858000,32.8444442749023
589500,9858000,30.6820449829102
590000,9858000,28.5499458312988
590500,9858000,26.6466903686523
591000,9858000,25.0194664001465
591500,9858000,23.5814628601074
592000,9858000,20.7684593200684
592500,9858000,18.4773788452148
593000,9858000,15.9594955444336
593500,9858000,13.3033046722412
594000,9858000,10.8909225463867
594500,9858000,8.7254638671875
595000,9858000,7.84812355041504
514000,9858500,18.2851524353027
514500,9858500,17.8928604125977
515000,9858500,17.4675025939941
515500,9858500,16.9241180419922
516000,9858500,16.4564056396484
516500,9858500,15.711124420166
517000,9858500,14.8568382263184
517500,9858500,14.3756370544434
518000,9858500,14.0879249572754
518500,9858500,13.8838806152344
519000,9858500,13.7096004486084
519500,9858500,13.6964931488037
520000,9858500,14.3198280334473
520500,9858500,14.9999961853027
521000,9858500,15.5831069946289
521500,9858500,16.1204872131348
522000,9858500,16.7812080383301
522500,9858500,17.8330917358398
523000,9858500,19.3947944641113
523500,9858500,21.2411918640137
524000,9858500,23.7872009277344
524500,9858500,26.8430824279785
525000,9858500,29.8769569396973
525500,9858500,30.1813774108887
526000,9858500,27.9011077880859
526500,9858500,26.1208648681641
527000,9858500,24.8177642822266
527500,9858500,23.7597427368164
528000,9858500,23.2580604553223
528500,9858500,23.7627792358398
529000,9858500,25.1334762573242
529500,9858500,26.6767349243164
530000,9858500,28.0113868713379
530500,9858500,29.8729286193848
531000,9858500,31.8870391845703
531500,9858500,33.7219085693359
532000,9858500,35.4098587036133
532500,9858500,37.0201263427734
533000,9858500,38.3645286560059
533500,9858500,38.5755653381348
534000,9858500,38.4391822814941
534500,9858500,38.1571006774902
535000,9858500,38.0224380493164
535500,9858500,38.5507545471191
536000,9858500,39.8092727661133
536500,9858500,41.1697463989258
537000,9858500,42.6022605895996
537500,9858500,43.9126358032227
538000,9858500,44.8473281860352
538500,9858500,45.4876480102539
539000,9858500,44.7557525634766
539500,9858500,42.7955932617188
540000,9858500,41.7887268066406
540500,9858500,41.7789993286133
541000,9858500,42.2305717468262
541500,9858500,42.8777236938477
542000,9858500,43.7050170898438
542500,9858500,44.7044372558594
543000,9858500,45.7575721740723
543500,9858500,46.6551322937012
544000,9858500,47.2423057556152
544500,9858500,47.2810173034668
545000,9858500,47.4062232971191
545500,9858500,47.6606636047363
546000,9858500,47.9133949279785
546500,9858500,48.0462303161621
547000,9858500,47.9874610900879
547500,9858500,47.9370994567871
548000,9858500,47.9326133728027
548500,9858500,47.8755683898926
549000,9858500,47.6518135070801
549500,9858500,46.9835624694824
550000,9858500,46.1863899230957
550500,9858500,45.4244728088379
551000,9858500,44.6795616149902
551500,9858500,43.7511787414551
552000,9858500,42.5402755737305
552500,9858500,41.110767364502
553000,9858500,39.5952796936035
553500,9858500,37.960033416748
554000,9858500,36.0931167602539
554500,9858500,34.2340087890625
555000,9858500,32.6595001220703
555500,9858500,31.5433807373047
556000,9858500,30.4307098388672
556500,9858500,29.0128059387207
557000,9858500,27.5879364013672
557500,9858500,27.1168098449707
558000,9858500,26.8225364685059
558500,9858500,26.5023460388184
559000,9858500,26.1580848693848
559500,9858500,25.838020324707
560000,9858500,25.565673828125
560500,9858500,25.556526184082
561000,9858500,25.5576782226563
561500,9858500,25.4924354553223
562000,9858500,25.4550666809082
562500,9858500,25.4093627929688
563000,9858500,25.4910697937012
563500,9858500,25.6833724975586
564000,9858500,25.7545127868652
564500,9858500,25.4120330810547
565000,9858500,25.1932144165039
565500,9858500,26.5522422790527
566000,9858500,28.2543182373047
566500,9858500,29.8770980834961
567000,9858500,31.4242210388184
567500,9858500,33.0295104980469
568000,9858500,34.8350372314453
568500,9858500,36.835563659668
569000,9858500,38.4459991455078
569500,9858500,39.9062232971191
570000,9858500,41.2245330810547
570500,9858500,41.1833114624023
571000,9858500,40.967155456543
571500,9858500,40.6916961669922
572000,9858500,40.3860244750977
572500,9858500,40.1355171203613
573000,9858500,40.0022773742676
573500,9858500,40.654125213623
574000,9858500,41.2204055786133
574500,9858500,41.6069259643555
575000,9858500,41.8388519287109
575500,9858500,41.9937705993652
576000,9858500,42.1113395690918
576500,9858500,42.1715202331543
577000,9858500,42.1750907897949
577500,9858500,42.0917282104492
578000,9858500,41.889217376709
578500,9858500,41.430736541748
579000,9858500,40.7466697692871
579500,9858500,39.728588104248
580000,9858500,38.3759307861328
580500,9858500,37.2290000915527
581000,9858500,36.7429847717285
581500,9858500,37.4851608276367
582000,9858500,38.1590957641602
582500,9858500,38.2612953186035
583000,9858500,37.9239120483398
583500,9858500,37.699836730957
584000,9858500,37.663516998291
584500,9858500,37.5556793212891
585000,9858500,37.3331413269043
585500,9858500,36.9811592102051
586000,9858500,36.3975830078125
586500,9858500,35.7986640930176
587000,9858500,35.1997871398926
587500,9858500,34.6184120178223
588000,9858500,34.0051956176758
588500,9858500,33.3172950744629
589000,9858500,32.420223236084
589500,9858500,29.4909057617188
590000,9858500,26.6609077453613
590500,9858500,24.2337913513184
591000,9858500,22.4617385864258
591500,9858500,21.0518836975098
592000,9858500,16.8042945861816
592500,9858500,14.9121551513672
593000,9858500,12.7254638671875
593500,9858500,9.89631271362305
594000,9858500,6.81384086608887
594500,9858500,4.05821800231934
595000,9858500,3.58951187133789
514000,9859000,17.9491386413574
514500,9859000,17.867805480957
515000,9859000,17.8938522338867
515500,9859000,17.8031311035156
516000,9859000,17.4697494506836
516500,9859000,16.8062553405762
517000,9859000,15.9870529174805
517500,9859000,15.3242225646973
518000,9859000,14.9908599853516
518500,9859000,14.7982215881348
519000,9859000,14.6642646789551
519500,9859000,14.6633453369141
520000,9859000,14.9362983703613
520500,9859000,15.2354888916016
521000,9859000,15.4640045166016
521500,9859000,15.5567665100098
522000,9859000,15.6132698059082
522500,9859000,16.1787757873535
523000,9859000,17.4780158996582
523500,9859000,19.1806297302246
524000,9859000,21.3637428283691
524500,9859000,23.6336898803711
525000,9859000,26.1265907287598
525500,9859000,26.1969108581543
526000,9859000,23.9122009277344
526500,9859000,22.1124229431152
527000,9859000,20.4549598693848
527500,9859000,19.2848739624023
528000,9859000,19.1485061645508
528500,9859000,20.3811798095703
529000,9859000,22.5403823852539
529500,9859000,24.9445686340332
530000,9859000,27.1420516967773
530500,9859000,29.3548545837402
531000,9859000,31.8394889831543
531500,9859000,34.0317268371582
532000,9859000,35.8587188720703
532500,9859000,37.446605682373
533000,9859000,38.6622695922852
533500,9859000,39.1840782165527
534000,9859000,39.3323707580566
534500,9859000,39.3136520385742
535000,9859000,39.5243225097656
535500,9859000,40.1838226318359
536000,9859000,41.0497817993164
536500,9859000,41.841854095459
537000,9859000,42.3958396911621
537500,9859000,42.399658203125
538000,9859000,42.4515113830566
538500,9859000,43.1255111694336
539000,9859000,42.947265625
539500,9859000,40.8409118652344
540000,9859000,40.0949058532715
540500,9859000,40.5511817932129
541000,9859000,41.4420204162598
541500,9859000,42.4629440307617
542000,9859000,43.5874252319336
542500,9859000,44.7584457397461
543000,9859000,46.0002746582031
543500,9859000,47.2375831604004
544000,9859000,48.404842376709
544500,9859000,48.391414642334
545000,9859000,48.6278114318848
545500,9859000,49.1440391540527
546000,9859000,49.7885475158691
546500,9859000,50.3415794372559
547000,9859000,50.2429389953613
547500,9859000,50.0494728088379
548000,9859000,49.9009742736816
548500,9859000,49.7609672546387
549000,9859000,49.5502967834473
549500,9859000,49.1452751159668
550000,9859000,48.4118995666504
550500,9859000,47.6088905334473
551000,9859000,46.7977867126465
551500,9859000,45.8544731140137
552000,9859000,44.6838989257813
552500,9859000,43.3147239685059
553000,9859000,41.8486061096191
553500,9859000,40.2354583740234
554000,9859000,38.4520568847656
554500,9859000,36.5954818725586
555000,9859000,34.9413681030273
555500,9859000,33.5277824401855
556000,9859000,31.9821662902832
556500,9859000,29.9817733764648
557000,9859000,27.7852821350098
557500,9859000,27.702220916748
558000,9859000,27.6223640441895
558500,9859000,27.3701324462891
559000,9859000,27.0184593200684
559500,9859000,26.6387100219727
560000,9859000,26.2284278869629
560500,9859000,26.456413269043
561000,9859000,26.5213470458984
561500,9859000,26.3850517272949
562000,9859000,26.0149116516113
562500,9859000,25.633918762207
563000,9859000,25.5840911865234
563500,9859000,25.7201309204102
564000,9859000,25.6221313476563
564500,9859000,24.8951683044434
565000,9859000,23.9166030883789
565500,9859000,25.9683418273926
566000,9859000,27.9452438354492
566500,9859000,29.6209030151367
567000,9859000,31.1622467041016
567500,9859000,32.7556266784668
568000,9859000,34.8406410217285
568500,9859000,37.3911247253418
569000,9859000,39.0508918762207
569500,9859000,40.5498809814453
570000,9859000,41.7846984863281
570500,9859000,42.1776313781738
571000,9859000,42.0839881896973
571500,9859000,41.7770652770996
572000,9859000,41.4161262512207
572500,9859000,41.1608276367188
573000,9859000,41.0969352722168
573500,9859000,41.4329109191895
574000,9859000,41.7892684936523
574500,9859000,42.0337715148926
575000,9859000,42.1890029907227
575500,9859000,42.3258590698242
576000,9859000,42.4950065612793
576500,9859000,42.5136909484863
577000,9859000,42.3803558349609
577500,9859000,42.1305541992188
578000,9859000,41.6710090637207
578500,9859000,41.0240249633789
579000,9859000,40.283576965332
579500,9859000,39.2606811523438
580000,9859000,38.020336151123
580500,9859000,37.008415222168
581000,9859000,36.5222702026367
581500,9859000,36.6184005737305
582000,9859000,36.6692771911621
582500,9859000,36.331413269043
583000,9859000,35.6860389709473
583500,9859000,35.5428314208984
584000,9859000,35.741943359375
584500,9859000,35.7584533691406
585000,9859000,35.679328918457
585500,9859000,35.4802055358887
586000,9859000,35.0503158569336
586500,9859000,34.5089378356934
587000,9859000,33.9425849914551
587500,9859000,33.356330871582
588000,9859000,32.6655883789063
588500,9859000,31.684024810791
589000,9859000,30.1820182800293
589500,9859000,27.4829292297363
590000,9859000,24.4230422973633
590500,9859000,21.2893333435059
591000,9859000,17.8648223876953
591500,9859000,13.809684753418
592000,9859000,8.90876960754395
592500,9859000,9.59492301940918
593000,9859000,9.26741409301758
593500,9859000,7.00456047058105
594000,9859000,3.32941818237305
594500,9859000,-0.659175872802734
595000,9859000,-0.21238899230957
514000,9859500,17.532772064209
514500,9859500,17.9561500549316
515000,9859500,18.6010437011719
515500,9859500,19.0093307495117
516000,9859500,18.8110542297363
516500,9859500,18.1308479309082
517000,9859500,17.2318992614746
517500,9859500,16.3927574157715
518000,9859500,16.1002807617188
518500,9859500,15.8854866027832
519000,9859500,15.6756134033203
519500,9859500,15.5296249389648
520000,9859500,15.4400024414063
520500,9859500,15.3252449035645
521000,9859500,15.2318000793457
521500,9859500,14.8553619384766
522000,9859500,14.3967475891113
522500,9859500,14.3696365356445
523000,9859500,15.6586799621582
523500,9859500,17.4053382873535
524000,9859500,19.4762725830078
524500,9859500,21.4673538208008
525000,9859500,22.9048538208008
525500,9859500,22.4217185974121
526000,9859500,19.3130531311035
526500,9859500,17.3048477172852
527000,9859500,15.2256927490234
527500,9859500,12.6109485626221
528000,9859500,14.3630714416504
528500,9859500,17.0232086181641
529000,9859500,20.270076751709
529500,9859500,23.6067695617676
530000,9859500,26.7292900085449
530500,9859500,29.6958351135254
531000,9859500,32.6423454284668
531500,9859500,35.0493621826172
532000,9859500,36.9013328552246
532500,9859500,38.3510932922363
533000,9859500,39.4265022277832
533500,9859500,40.0721092224121
534000,9859500,40.4303665161133
534500,9859500,40.6610221862793
535000,9859500,41.1142616271973
535500,9859500,41.7707023620605
536000,9859500,42.3749618530273
536500,9859500,42.4774398803711
537000,9859500,42.0829429626465
537500,9859500,39.893253326416
538000,9859500,37.6110496520996
538500,9859500,36.9292297363281
539000,9859500,39.0546379089355
539500,9859500,36.8684349060059
540000,9859500,37.0799560546875
540500,9859500,38.4624938964844
541000,9859500,40.028636932373
541500,9859500,41.5719299316406
542000,9859500,43.0042533874512
542500,9859500,44.2693519592285
543000,9859500,45.5895500183105
543500,9859500,46.8783836364746
544000,9859500,48.031436920166
544500,9859500,48.6748085021973
545000,9859500,49.3781547546387
545500,9859500,50.2612724304199
546000,9859500,51.3519172668457
546500,9859500,52.4714469909668
547000,9859500,52.1819725036621
547500,9859500,51.8749198913574
548000,9859500,51.683780670166
548500,9859500,51.5443305969238
549000,9859500,51.438419342041
549500,9859500,51.2844200134277
550000,9859500,50.5013084411621
550500,9859500,49.6679191589355
551000,9859500,48.8484306335449
551500,9859500,47.9201164245605
552000,9859500,46.8102836608887
552500,9859500,45.4871864318848
553000,9859500,44.032470703125
553500,9859500,42.4273529052734
554000,9859500,40.6760292053223
554500,9859500,38.867057800293
555000,9859500,37.196117401123
555500,9859500,35.6615409851074
556000,9859500,34.0155754089355
556500,9859500,32.1041526794434
557000,9859500,30.3011436462402
557500,9859500,29.5916213989258
558000,9859500,29.1983184814453
558500,9859500,28.8216209411621
559000,9859500,28.4451217651367
559500,9859500,28.1445693969727
560000,9859500,27.9488563537598
560500,9859500,27.98828125
561000,9859500,27.8728790283203
561500,9859500,27.3864402770996
562000,9859500,26.5396308898926
562500,9859500,25.7265777587891
563000,9859500,25.7768783569336
563500,9859500,26.1001396179199
564000,9859500,26.2534866333008
564500,9859500,26.0432510375977
565000,9859500,25.9091110229492
565500,9859500,27.1470642089844
566000,9859500,28.6321754455566
566500,9859500,30.0091590881348
567000,9859500,31.2579383850098
567500,9859500,32.6032638549805
568000,9859500,34.5172843933105
568500,9859500,37.0716705322266
569000,9859500,39.1162414550781
569500,9859500,40.8142356872559
570000,9859500,42.1846885681152
570500,9859500,42.978458404541
571000,9859500,42.9994277954102
571500,9859500,42.7104568481445
572000,9859500,42.36181640625
572500,9859500,42.104434967041
573000,9859500,42.0039215087891
573500,9859500,42.0993881225586
574000,9859500,42.2469367980957
574500,9859500,42.357536315918
575000,9859500,42.4323387145996
