LESTE,NORTE,ANOM
5742629.97202615,7858879.96085993,0
5742876.16211326,7858879.96085993,0
5743122.35220037,7858879.96085993,0
5743368.54228749,7858879.96085993,0
5743614.7323746,7858879.96085993,0
5743860.92246172,7858879.96085993,0
5744107.11254883,7858879.96085993,0
5744353.30263595,7858879.96085993,0
5744599.49272306,7858879.96085993,0
5744845.68281018,7858879.96085993,0
5745091.87289729,7858879.96085993,0
5745338.0629844,7858879.96085993,0
5745584.25307152,7858879.96085993,0
5745830.44315863,7858879.96085993,0
5746076.63324575,7858879.96085993,0
5746322.82333286,7858879.96085993,0
5746569.01341997,7858879.96085993,0
5746815.20350709,7858879.96085993,0
5747061.3935942,7858879.96085993,0
5747307.58368132,7858879.96085993,0
5747553.77376843,7858879.96085993,0
5747799.96385555,7858879.96085993,0
5748046.15394266,7858879.96085993,0
5748292.34402977,7858879.96085993,0
5748538.53411689,7858879.96085993,0
5748784.724204,7858879.96085993,0
5749030.91429112,7858879.96085993,0
5749277.10437823,7858879.96085993,0
5749523.29446535,7858879.96085993,0
5749769.48455246,7858879.96085993,0
5750015.67463957,7858879.96085993,0
5750261.86472669,7858879.96085993,0
5750508.0548138,7858879.96085993,0
5750754.24490092,7858879.96085993,0
5751000.43498803,7858879.96085993,0
5751246.62507514,7858879.96085993,0
5751492.81516226,7858879.96085993,0
5751739.00524937,7858879.96085993,0
5751985.19533649,7858879.96085993,0
5752231.3854236,7858879.96085993,0
5752477.57551072,7858879.96085993,0
5752723.76559783,7858879.96085993,0
5752969.95568494,7858879.96085993,0
5753216.14577206,7858879.96085993,0
5753462.33585917,7858879.96085993,0
5753708.52594629,7858879.96085993,0
5753954.7160334,7858879.96085993,0
5754200.90612051,7858879.96085993,0
5754447.09620763,7858879.96085993,0
5754693.28629474,7858879.96085993,0
5754939.47638186,7858879.96085993,0
5755185.66646897,7858879.96085993,0
5755431.85655609,7858879.96085993,0
5755678.0466432,7858879.96085993,0
5755924.23673031,7858879.96085993,0
5756170.42681743,7858879.96085993,0
5756416.61690454,7858879.96085993,0
5756662.80699166,7858879.96085993,0
5756908.99707877,7858879.96085993,0
5757155.18716589,7858879.96085993,0
5757401.377253,7858879.96085993,0
5757647.56734011,7858879.96085993,0
5757893.75742723,7858879.96085993,0
5758139.94751434,7858879.96085993,0
5758386.13760146,7858879.96085993,0
5758632.32768857,7858879.96085993,0
5758878.51777568,7858879.96085993,0
5759124.7078628,7858879.96085993,0
5759370.89794991,7858879.96085993,0
5759617.08803703,7858879.96085993,0
5759863.27812414,7858879.96085993,0
5760109.46821126,7858879.96085993,0
5760355.65829837,7858879.96085993,0
5760601.84838548,7858879.96085993,0
5760848.0384726,7858879.96085993,0
5761094.22855971,7858879.96085993,0
5761340.41864683,7858879.96085993,0
5761586.60873394,7858879.96085993,0
5761832.79882106,7858879.96085993,0
5762078.98890817,7858879.96085993,0
5762325.17899528,7858879.96085993,0
5762571.3690824,7858879.96085993,0
5762817.55916951,7858879.96085993,0
5763063.74925663,7858879.96085993,0
5763309.93934374,7858879.96085993,0
5763556.12943085,7858879.96085993,0
5763802.31951797,7858879.96085993,0
5764048.50960508,7858879.96085993,0
5764294.6996922,7858879.96085993,0
5764540.88977931,7858879.96085993,0
5764787.07986643,7858879.96085993,0
5765033.26995354,7858879.96085993,0
5765279.46004066,7858879.96085993,0
5765525.65012777,7858879.96085993,0
5765771.84021488,7858879.96085993,0
5766018.030302,7858879.96085993,0
5766264.22038911,7858879.96085993,0
5766510.41047623,7858879.96085993,0
5766756.60056334,7858879.96085993,0
5767002.79065045,7858879.96085993,0
5767248.98073757,7858879.96085993,0
5767495.17082468,7858879.96085993,0
5767741.3609118,7858879.96085993,0
5767987.55099891,7858879.96085993,0
5768233.74108602,7858879.96085993,0
5768479.93117314,7858879.96085993,0
5768726.12126025,7858879.96085993,0
5768972.31134737,7858879.96085993,0
5769218.50143448,7858879.96085993,0
5769464.6915216,7858879.96085993,0
5769710.88160871,7858879.96085993,0
5769957.07169583,7858879.96085993,0
5770203.26178294,7858879.96085993,0
5770449.45187005,7858879.96085993,0
5770695.64195717,7858879.96085993,0
5770941.83204428,7858879.96085993,0
5771188.0221314,7858879.96085993,0
5771434.21221851,7858879.96085993,0
5771680.40230562,7858879.96085993,0
5771926.59239274,7858879.96085993,0
5772172.78247985,7858879.96085993,0
5772418.97256697,7858879.96085993,0
5772665.16265408,7858879.96085993,0
5772911.35274119,7858879.96085993,0
5773157.54282831,7858879.96085993,0
5773403.73291542,7858879.96085993,0
5773649.92300254,7858879.96085993,0
5773896.11308965,7858879.96085993,0
5774142.30317677,7858879.96085993,0
5774388.49326388,7858879.96085993,0
5774634.68335099,7858879.96085993,0
5774880.87343811,7858879.96085993,0
5775127.06352522,7858879.96085993,0
5775373.25361234,7858879.96085993,0
5775619.44369945,7858879.96085993,0
5775865.63378657,7858879.96085993,0
5776111.82387368,7858879.96085993,0
5776358.01396079,7858879.96085993,0
5776604.20404791,7858879.96085993,0
5776850.39413502,7858879.96085993,0
5777096.58422214,7858879.96085993,0
5777342.77430925,7858879.96085993,0
5777588.96439637,7858879.96085993,0
5777835.15448348,7858879.96085993,0
5778081.34457059,7858879.96085993,0
5778327.53465771,7858879.96085993,0
5778573.72474482,7858879.96085993,0
5778819.91483194,7858879.96085993,0
5779066.10491905,7858879.96085993,0
5779312.29500616,7858879.96085993,0
5779558.48509328,7858879.96085993,0
5779804.67518039,7858879.96085993,0
5780050.86526751,7858879.96085993,0
5780297.05535462,7858879.96085993,0
5780543.24544174,7858879.96085993,0
5780789.43552885,7858879.96085993,0
5781035.62561596,7858879.96085993,0
5781281.81570308,7858879.96085993,0
5781528.00579019,7858879.96085993,0
5781774.19587731,7858879.96085993,0
5782020.38596442,7858879.96085993,0
5782266.57605154,7858879.96085993,0
5782512.76613865,7858879.96085993,0
5782758.95622576,7858879.96085993,0
5783005.14631288,7858879.96085993,0
5783251.33639999,7858879.96085993,0
5783497.52648711,7858879.96085993,0
5783743.71657422,7858879.96085993,0
5783989.90666133,7858879.96085993,0
5784236.09674845,7858879.96085993,0
5784482.28683556,7858879.96085993,0
5784728.47692268,7858879.96085993,0
5784974.66700979,7858879.96085993,0
5785220.85709691,7858879.96085993,0
5785467.04718402,7858879.96085993,0
5785713.23727113,7858879.96085993,0
5785959.42735825,7858879.96085993,0
5786205.61744536,7858879.96085993,0
5725889.04610238,7859126.15094704,0
5726135.23618949,7859126.15094704,0
5726381.42627661,7859126.15094704,0
5726627.61636372,7859126.15094704,0
5726873.80645084,7859126.15094704,0
5727119.99653795,7859126.15094704,0
5727366.18662507,7859126.15094704,0
5727612.37671218,7859126.15094704,0
5727858.56679929,7859126.15094704,0
5728104.75688641,7859126.15094704,0
5728350.94697352,7859126.15094704,0
5728597.13706064,7859126.15094704,0
5728843.32714775,7859126.15094704,0
5729089.51723487,7859126.15094704,0
5729335.70732198,7859126.15094704,0
5729581.89740909,7859126.15094704,0
5729828.08749621,7859126.15094704,0
5730074.27758332,7859126.15094704,0
5730320.46767044,7859126.15094704,0
5730566.65775755,7859126.15094704,0
5730812.84784466,7859126.15094704,0
5731059.03793178,7859126.15094704,0
5731305.22801889,7859126.15094704,0
5731551.41810601,7859126.15094704,0
5731797.60819312,7859126.15094704,0
5732043.79828024,7859126.15094704,0
5732289.98836735,7859126.15094704,0
5732536.17845446,7859126.15094704,0
5732782.36854158,7859126.15094704,0
5733028.55862869,7859126.15094704,0
5733274.74871581,7859126.15094704,0
5733520.93880292,7859126.15094704,0
5733767.12889004,7859126.15094704,0
5734013.31897715,7859126.15094704,0
5734259.50906426,7859126.15094704,0
5734505.69915138,7859126.15094704,0
5734751.88923849,7859126.15094704,0
5734998.07932561,7859126.15094704,0
5735244.26941272,7859126.15094704,0
5735490.45949984,7859126.15094704,0
5735736.64958695,7859126.15094704,0
5735982.83967406,7859126.15094704,0
5736229.02976118,7859126.15094704,0
5736475.21984829,7859126.15094704,0
5736721.40993541,7859126.15094704,0
5736967.60002252,7859126.15094704,0
5737213.79010963,7859126.15094704,0
5737459.98019675,7859126.15094704,0
5737706.17028386,7859126.15094704,0
5737952.36037098,7859126.15094704,0
5738198.55045809,7859126.15094704,0
5738444.7405452,7859126.15094704,0
5738690.93063232,7859126.15094704,0
5738937.12071943,7859126.15094704,0
5739183.31080655,7859126.15094704,0
5739429.50089366,7859126.15094704,0
5739675.69098078,7859126.15094704,0
5739921.88106789,7859126.15094704,0
5740168.07115501,7859126.15094704,0
5740414.26124212,7859126.15094704,0
5740660.45132923,7859126.15094704,0
5740906.64141635,7859126.15094704,0
5741152.83150346,7859126.15094704,0
5741399.02159058,7859126.15094704,0
5741645.21167769,7859126.15094704,0
5741891.4017648,7859126.15094704,0
5742137.59185192,7859126.15094704,0
5742383.78193903,7859126.15094704,0
5742629.97202615,7859126.15094704,0
5742876.16211326,7859126.15094704,0
5743122.35220037,7859126.15094704,0
5743368.54228749,7859126.15094704,0
5743614.7323746,7859126.15094704,0
5743860.92246172,7859126.15094704,0
5744107.11254883,7859126.15094704,0
5744353.30263595,7859126.15094704,0
5744599.49272306,7859126.15094704,0
5744845.68281018,7859126.15094704,0
5745091.87289729,7859126.15094704,0
5745338.0629844,7859126.15094704,0
5745584.25307152,7859126.15094704,0
5745830.44315863,7859126.15094704,0
5746076.63324575,7859126.15094704,0
5746322.82333286,7859126.15094704,0
5746569.01341997,7859126.15094704,0
5746815.20350709,7859126.15094704,0
5747061.3935942,7859126.15094704,0
5747307.58368132,7859126.15094704,0
5747553.77376843,7859126.15094704,0
5747799.96385555,7859126.15094704,0
5748046.15394266,7859126.15094704,0
5748292.34402977,7859126.15094704,0
5748538.53411689,7859126.15094704,0
5748784.724204,7859126.15094704,0
5749030.91429112,7859126.15094704,0
5749277.10437823,7859126.15094704,0
5749523.29446535,7859126.15094704,0
5749769.48455246,7859126.15094704,0
5750015.67463957,7859126.15094704,0
5750261.86472669,7859126.15094704,0
5750508.0548138,7859126.15094704,0
5750754.24490092,7859126.15094704,0
5751000.43498803,7859126.15094704,0
5751246.62507514,7859126.15094704,0
5751492.81516226,7859126.15094704,0
5751739.00524937,7859126.15094704,0
5751985.19533649,7859126.15094704,0
5752231.3854236,7859126.15094704,0
5752477.57551072,7859126.15094704,0
5752723.76559783,7859126.15094704,0
5752969.95568494,7859126.15094704,0
5753216.14577206,7859126.15094704,0
5753462.33585917,7859126.15094704,0
5753708.52594629,7859126.15094704,0
5753954.7160334,7859126.15094704,0
5754200.90612051,7859126.15094704,0
5754447.09620763,7859126.15094704,0
5754693.28629474,7859126.15094704,0
5754939.47638186,7859126.15094704,0
5755185.66646897,7859126.15094704,0
5755431.85655609,7859126.15094704,0
5755678.0466432,7859126.15094704,0
5755924.23673031,7859126.15094704,0
5756170.42681743,7859126.15094704,0
5756416.61690454,7859126.15094704,0
5756662.80699166,7859126.15094704,0
5756908.99707877,7859126.15094704,0
5757155.18716589,7859126.15094704,0
5757401.377253,7859126.15094704,0
5757647.56734011,7859126.15094704,0
5757893.75742723,7859126.15094704,0
5758139.94751434,7859126.15094704,0
5758386.13760146,7859126.15094704,0
5758632.32768857,7859126.15094704,0
5758878.51777568,7859126.15094704,0
5759124.7078628,7859126.15094704,0
5759370.89794991,7859126.15094704,0
5759617.08803703,7859126.15094704,0
5759863.27812414,7859126.15094704,0
5760109.46821126,7859126.15094704,0
5760355.65829837,7859126.15094704,0
5760601.84838548,7859126.15094704,0
5760848.0384726,7859126.15094704,0
5761094.22855971,7859126.15094704,0
5761340.41864683,7859126.15094704,0
5761586.60873394,7859126.15094704,0
5761832.79882106,7859126.15094704,0
5762078.98890817,7859126.15094704,0
5762325.17899528,7859126.15094704,0
5762571.3690824,7859126.15094704,0
5762817.55916951,7859126.15094704,0
5763063.74925663,7859126.15094704,0
5763309.93934374,7859126.15094704,0
5763556.12943085,7859126.15094704,0
5763802.31951797,7859126.15094704,0
5764048.50960508,7859126.15094704,0
5764294.6996922,7859126.15094704,0
5764540.88977931,7859126.15094704,0
5764787.07986643,7859126.15094704,0
5765033.26995354,7859126.15094704,0
5765279.46004066,7859126.15094704,0
5765525.65012777,7859126.15094704,0
5765771.84021488,7859126.15094704,0
5766018.030302,7859126.15094704,0
5766264.22038911,7859126.15094704,0
5766510.41047623,7859126.15094704,0
5766756.60056334,7859126.15094704,0
5767002.79065045,7859126.15094704,0
5767248.98073757,7859126.15094704,0
5767495.17082468,7859126.15094704,0
5767741.3609118,7859126.15094704,0
5767987.55099891,7859126.15094704,0
5768233.74108602,7859126.15094704,0
5768479.93117314,7859126.15094704,0
5768726.12126025,7859126.15094704,0
5768972.31134737,7859126.15094704,0
5769218.50143448,7859126.15094704,0
5769464.6915216,7859126.15094704,0
5769710.88160871,7859126.15094704,0
5769957.07169583,7859126.15094704,0
5770203.26178294,7859126.15094704,0
5770449.45187005,7859126.15094704,0
5770695.64195717,7859126.15094704,0
5770941.83204428,7859126.15094704,0
5771188.0221314,7859126.15094704,0
5771434.21221851,7859126.15094704,0
5771680.40230562,7859126.15094704,0
5771926.59239274,7859126.15094704,0
5772172.78247985,7859126.15094704,0
5772418.97256697,7859126.15094704,0
5772665.16265408,7859126.15094704,0
5772911.35274119,7859126.15094704,0
5773157.54282831,7859126.15094704,0
5773403.73291542,7859126.15094704,0
5773649.92300254,7859126.15094704,0
5773896.11308965,7859126.15094704,0
5774142.30317677,7859126.15094704,0
5774388.49326388,7859126.15094704,0
5774634.68335099,7859126.15094704,0
5774880.87343811,7859126.15094704,0
5775127.06352522,7859126.15094704,0
5775373.25361234,7859126.15094704,0
5775619.44369945,7859126.15094704,0
5775865.63378657,7859126.15094704,0
5776111.82387368,7859126.15094704,0
5776358.01396079,7859126.15094704,0
5776604.20404791,7859126.15094704,0
5776850.39413502,7859126.15094704,0
5777096.58422214,7859126.15094704,0
5777342.77430925,7859126.15094704,0
5777588.96439637,7859126.15094704,0
5777835.15448348,7859126.15094704,0
5778081.34457059,7859126.15094704,0
5778327.53465771,7859126.15094704,0
5778573.72474482,7859126.15094704,0
5778819.91483194,7859126.15094704,0
5779066.10491905,7859126.15094704,0
5779312.29500616,7859126.15094704,0
5779558.48509328,7859126.15094704,0
5779804.67518039,7859126.15094704,0
5780050.86526751,7859126.15094704,0
5780297.05535462,7859126.15094704,0
5780543.24544174,7859126.15094704,0
5780789.43552885,7859126.15094704,0
5781035.62561596,7859126.15094704,0
5781281.81570308,7859126.15094704,0
5781528.00579019,7859126.15094704,0
5781774.19587731,7859126.15094704,0
5782020.38596442,7859126.15094704,0
5782266.57605154,7859126.15094704,0
5782512.76613865,7859126.15094704,0
5782758.95622576,7859126.15094704,0
5783005.14631288,7859126.15094704,0
5783251.33639999,7859126.15094704,0
5783497.52648711,7859126.15094704,0
5783743.71657422,7859126.15094704,0
5783989.90666133,7859126.15094704,0
5784236.09674845,7859126.15094704,0
5784482.28683556,7859126.15094704,0
5784728.47692268,7859126.15094704,0
5784974.66700979,7859126.15094704,0
5785220.85709691,7859126.15094704,0
5785467.04718402,7859126.15094704,0
5785713.23727113,7859126.15094704,0
5785959.42735825,7859126.15094704,0
5786205.61744536,7859126.15094704,0
5725889.04610238,7859372.34103416,0
5726135.23618949,7859372.34103416,0
5726381.42627661,7859372.34103416,0
5726627.61636372,7859372.34103416,0
5726873.80645084,7859372.34103416,0
5727119.99653795,7859372.34103416,0
5727366.18662507,7859372.34103416,0
5727612.37671218,7859372.34103416,0
5727858.56679929,7859372.34103416,0
5728104.75688641,7859372.34103416,0
5728350.94697352,7859372.34103416,0
5728597.13706064,7859372.34103416,0
5728843.32714775,7859372.34103416,0
5729089.51723487,7859372.34103416,0
5729335.70732198,7859372.34103416,0
5729581.89740909,7859372.34103416,0
5729828.08749621,7859372.34103416,0
5730074.27758332,7859372.34103416,0
5730320.46767044,7859372.34103416,0
5730566.65775755,7859372.34103416,0
5730812.84784466,7859372.34103416,0
5731059.03793178,7859372.34103416,0
5731305.22801889,7859372.34103416,0
5731551.41810601,7859372.34103416,0
5731797.60819312,7859372.34103416,0
5732043.79828024,7859372.34103416,0
5732289.98836735,7859372.34103416,0
5732536.17845446,7859372.34103416,0
5732782.36854158,7859372.34103416,0
5733028.55862869,7859372.34103416,0
5733274.74871581,7859372.34103416,0
5733520.93880292,7859372.34103416,0
5733767.12889004,7859372.34103416,0
5734013.31897715,7859372.34103416,0
5734259.50906426,7859372.34103416,0
5734505.69915138,7859372.34103416,0
5734751.88923849,7859372.34103416,0
5734998.07932561,7859372.34103416,0
5735244.26941272,7859372.34103416,0
5735490.45949984,7859372.34103416,0
5735736.64958695,7859372.34103416,0
5735982.83967406,7859372.34103416,0
5736229.02976118,7859372.34103416,0
5736475.21984829,7859372.34103416,0
5736721.40993541,7859372.34103416,0
5736967.60002252,7859372.34103416,0
5737213.79010963,7859372.34103416,0
5737459.98019675,7859372.34103416,0
5737706.17028386,7859372.34103416,0
5737952.36037098,7859372.34103416,0
5738198.55045809,7859372.34103416,0
5738444.7405452,7859372.34103416,0
5738690.93063232,7859372.34103416,0
5738937.12071943,7859372.34103416,0
5739183.31080655,7859372.34103416,0
5739429.50089366,7859372.34103416,0
5739675.69098078,7859372.34103416,0
5739921.88106789,7859372.34103416,0
5740168.07115501,7859372.34103416,0
5740414.26124212,7859372.34103416,0
5740660.45132923,7859372.34103416,0
5740906.64141635,7859372.34103416,0
5741152.83150346,7859372.34103416,0
5741399.02159058,7859372.34103416,0
5741645.21167769,7859372.34103416,0
5741891.4017648,7859372.34103416,0
5742137.59185192,7859372.34103416,0
5742383.78193903,7859372.34103416,0
5742629.97202615,7859372.34103416,0
5742876.16211326,7859372.34103416,0
5743122.35220037,7859372.34103416,0
5743368.54228749,7859372.34103416,0
5743614.7323746,7859372.34103416,0
5743860.92246172,7859372.34103416,0
5744107.11254883,7859372.34103416,0
5744353.30263595,7859372.34103416,0
5744599.49272306,7859372.34103416,0
5744845.68281018,7859372.34103416,0
5745091.87289729,7859372.34103416,0
5745338.0629844,7859372.34103416,0
5745584.25307152,7859372.34103416,0
5745830.44315863,7859372.34103416,0
5746076.63324575,7859372.34103416,0
5746322.82333286,7859372.34103416,0
5746569.01341997,7859372.34103416,0
5746815.20350709,7859372.34103416,0
5747061.3935942,7859372.34103416,0
5747307.58368132,7859372.34103416,0
5747553.77376843,7859372.34103416,0
5747799.96385555,7859372.34103416,0
5748046.15394266,7859372.34103416,0
5748292.34402977,7859372.34103416,0
5748538.53411689,7859372.34103416,0
5748784.724204,7859372.34103416,0
5749030.91429112,7859372.34103416,0
5749277.10437823,7859372.34103416,0
5749523.29446535,7859372.34103416,0
5749769.48455246,7859372.34103416,0
5750015.67463957,7859372.34103416,0
5750261.86472669,7859372.34103416,0
5750508.0548138,7859372.34103416,0
5750754.24490092,7859372.34103416,0
5751000.43498803,7859372.34103416,0
5751246.62507514,7859372.34103416,0
5751492.81516226,7859372.34103416,0
5751739.00524937,7859372.34103416,0
5751985.19533649,7859372.34103416,0
5752231.3854236,7859372.34103416,0
5752477.57551072,7859372.34103416,0
5752723.76559783,7859372.34103416,0
5752969.95568494,7859372.34103416,0
5753216.14577206,7859372.34103416,0
5753462.33585917,7859372.34103416,0
5753708.52594629,7859372.34103416,0
5753954.7160334,7859372.34103416,0
5754200.90612051,7859372.34103416,0
5754447.09620763,7859372.34103416,0
5754693.28629474,7859372.34103416,0
5754939.47638186,7859372.34103416,0
5755185.66646897,7859372.34103416,0
5755431.85655609,7859372.34103416,0
5755678.0466432,7859372.34103416,0
5755924.23673031,7859372.34103416,0
5756170.42681743,7859372.34103416,0
5756416.61690454,7859372.34103416,0
5756662.80699166,7859372.34103416,0
5756908.99707877,7859372.34103416,0
5757155.18716589,7859372.34103416,0
5757401.377253,7859372.34103416,0
5757647.56734011,7859372.34103416,0
5757893.75742723,7859372.34103416,0
5758139.94751434,7859372.34103416,0
5758386.13760146,7859372.34103416,0
5758632.32768857,7859372.34103416,0
5758878.51777568,7859372.34103416,0
5759124.7078628,7859372.34103416,0
5759370.89794991,7859372.34103416,0
5759617.08803703,7859372.34103416,0
5759863.27812414,7859372.34103416,0
5760109.46821126,7859372.34103416,0
5760355.65829837,7859372.34103416,0
5760601.84838548,7859372.34103416,0
5760848.0384726,7859372.34103416,0
5761094.22855971,7859372.34103416,0
5761340.41864683,7859372.34103416,0
5761586.60873394,7859372.34103416,0
5761832.79882106,7859372.34103416,0
5762078.98890817,7859372.34103416,0
5762325.17899528,7859372.34103416,0
5762571.3690824,7859372.34103416,0
5762817.55916951,7859372.34103416,0
5763063.74925663,7859372.34103416,0
5763309.93934374,7859372.34103416,0
5763556.12943085,7859372.34103416,0
5763802.31951797,7859372.34103416,0
5764048.50960508,7859372.34103416,0
5764294.6996922,7859372.34103416,0
5764540.88977931,7859372.34103416,0
5764787.07986643,7859372.34103416,0
5765033.26995354,7859372.34103416,0
5765279.46004066,7859372.34103416,0
5765525.65012777,7859372.34103416,0
5765771.84021488,7859372.34103416,0
5766018.030302,7859372.34103416,0
5766264.22038911,7859372.34103416,0
5766510.41047623,7859372.34103416,0
5766756.60056334,7859372.34103416,0
5767002.79065045,7859372.34103416,0
5767248.98073757,7859372.34103416,0
5767495.17082468,7859372.34103416,0
5767741.3609118,7859372.34103416,0
5767987.55099891,7859372.34103416,0
5768233.74108602,7859372.34103416,0
5768479.93117314,7859372.34103416,0
5768726.12126025,7859372.34103416,0
5768972.31134737,7859372.34103416,0
5769218.50143448,7859372.34103416,0
5769464.6915216,7859372.34103416,0
5769710.88160871,7859372.34103416,0
5769957.07169583,7859372.34103416,0
5770203.26178294,7859372.34103416,0
5770449.45187005,7859372.34103416,0
5770695.64195717,7859372.34103416,0
5770941.83204428,7859372.34103416,0
5771188.0221314,7859372.34103416,0
5771434.21221851,7859372.34103416,0
5771680.40230562,7859372.34103416,0
5771926.59239274,7859372.34103416,0
5772172.78247985,7859372.34103416,0
5772418.97256697,7859372.34103416,0
5772665.16265408,7859372.34103416,0
5772911.35274119,7859372.34103416,0
5773157.54282831,7859372.34103416,0
5773403.73291542,7859372.34103416,0
5773649.92300254,7859372.34103416,0
5773896.11308965,7859372.34103416,0
5774142.30317677,7859372.34103416,0
5774388.49326388,7859372.34103416,0
5774634.68335099,7859372.34103416,0
5774880.87343811,7859372.34103416,0
5775127.06352522,7859372.34103416,0
5775373.25361234,7859372.34103416,0
5775619.44369945,7859372.34103416,0
5775865.63378657,7859372.34103416,0
5776111.82387368,7859372.34103416,0
5776358.01396079,7859372.34103416,0
5776604.20404791,7859372.34103416,0
5776850.39413502,7859372.34103416,0
5777096.58422214,7859372.34103416,0
5777342.77430925,7859372.34103416,0
5777588.96439637,7859372.34103416,0
5777835.15448348,7859372.34103416,0
5778081.34457059,7859372.34103416,0
5778327.53465771,7859372.34103416,0
5778573.72474482,7859372.34103416,0
5778819.91483194,7859372.34103416,0
5779066.10491905,7859372.34103416,0
5779312.29500616,7859372.34103416,0
5779558.48509328,7859372.34103416,0
5779804.67518039,7859372.34103416,0
5780050.86526751,7859372.34103416,0
5780297.05535462,7859372.34103416,0
5780543.24544174,7859372.34103416,0
5780789.43552885,7859372.34103416,0
5781035.62561596,7859372.34103416,0
5781281.81570308,7859372.34103416,0
5781528.00579019,7859372.34103416,0
5781774.19587731,7859372.34103416,0
5782020.38596442,7859372.34103416,0
5782266.57605154,7859372.34103416,0
5782512.76613865,7859372.34103416,0
5782758.95622576,7859372.34103416,0
5783005.14631288,7859372.34103416,0
5783251.33639999,7859372.34103416,0
5783497.52648711,7859372.34103416,0
5783743.71657422,7859372.34103416,0
5783989.90666133,7859372.34103416,0
5784236.09674845,7859372.34103416,0
5784482.28683556,7859372.34103416,0
5784728.47692268,7859372.34103416,0
5784974.66700979,7859372.34103416,0
5785220.85709691,7859372.34103416,0
5785467.04718402,7859372.34103416,0
5785713.23727113,7859372.34103416,0
5785959.42735825,7859372.34103416,0
5786205.61744536,7859372.34103416,0
5725889.04610238,7859618.53112127,0
5726135.23618949,7859618.53112127,0
5726381.42627661,7859618.53112127,0
5726627.61636372,7859618.53112127,0
5726873.80645084,7859618.53112127,0
5727119.99653795,7859618.53112127,0
5727366.18662507,7859618.53112127,0
5727612.37671218,7859618.53112127,0
5727858.56679929,7859618.53112127,0
5728104.75688641,7859618.53112127,0
5728350.94697352,7859618.53112127,0
5728597.13706064,7859618.53112127,0
5728843.32714775,7859618.53112127,0
5729089.51723487,7859618.53112127,0
5729335.70732198,7859618.53112127,0
5729581.89740909,7859618.53112127,0
5729828.08749621,7859618.53112127,0
5730074.27758332,7859618.53112127,0
5730320.46767044,7859618.53112127,0
5730566.65775755,7859618.53112127,0
5730812.84784466,7859618.53112127,0
5731059.03793178,7859618.53112127,0
5731305.22801889,7859618.53112127,0
5731551.41810601,7859618.53112127,0
5731797.60819312,7859618.53112127,0
5732043.79828024,7859618.53112127,0
5732289.98836735,7859618.53112127,0
5732536.17845446,7859618.53112127,0
5732782.36854158,7859618.53112127,0
5733028.55862869,7859618.53112127,0
5733274.74871581,7859618.53112127,0
5733520.93880292,7859618.53112127,0
5733767.12889004,7859618.53112127,0
5734013.31897715,7859618.53112127,0
5734259.50906426,7859618.53112127,0
5734505.69915138,7859618.53112127,0
5734751.88923849,7859618.53112127,0
5734998.07932561,7859618.53112127,0
